	dl_reg_pval	dl_reg_pval_norm	jtk_per_pval	jtk_per_pval_norm	dlxjtk_score
PF3D7_1329200	0.070352	0.11793578842904273	0.0041417950711105465	0.1335909941413766	3911325.387856613
PF3D7_1337400	0.840377	1.4087804763565166	0.00034707262534643487	0.011194609164198855	3953745.854950067
PF3D7_1247000.2	0.015045	0.02522094520290749	0.019430951695460618	0.6267331216398485	3955627.029376361
PF3D7_0911800	0.849669	1.4243572807982192	0.00034707262534643487	0.011194609164198855	4086350.2812579963
PF3D7_1401200	0.015228	0.025527720408765397	0.019430951695460618	0.6267331216398485	4101578.9753979626
PF3D7_0218600	0.8541219999999999	1.4318221441407617	0.00034707262534643487	0.011194609164198855	4150935.5863256627
PF3D7_1347200	0.861563	1.4442959928117374	0.00034707262534643487	0.011194609164198855	4260370.658036597
PF3D7_1232600	0.440659	0.7387063138695922	0.0006803297011630345	0.0219436064705891	4268165.321192424
PF3D7_0831300	0.8677809999999999	1.4547196443419257	0.00034707262534643487	0.011194609164198855	4353280.72256981
PF3D7_0805000	0.009762	0.016364697046911462	0.031003550035172057	1.0	4398889.12303158
PF3D7_1208800	0.874181	1.4654483947107262	0.00034707262534643487	0.011194609164198855	4450310.865337136
PF3D7_1342800	0.23688	0.3970978730252394	0.0012842624885035599	0.04142307855218596	4453234.700821716
PF3D7_0201600	0.875541	1.4677282541640964	0.00034707262534643487	0.011194609164198855	4471113.7944246
PF3D7_0811900	0.015882	0.026624064587077226	0.019430951695460618	0.6267331216398485	4652478.467830467
PF3D7_0207800	0.00275	0.00461000992409409	0.11143167772483248	3.594158655973865	4762844.636807399
PF3D7_0919900	0.026144	0.04382694525655125	0.011903316453167643	0.3839339830330364	4766748.683488118
PF3D7_0101200	0.133045	0.22303228012767212	0.002342695994481709	0.0755621853569682	4787419.557739242
PF3D7_0312100	0.016041	0.026890606979052118	0.019430951695460618	0.6267331216398485	4793481.376051954
PF3D7_0424900	0.016064	0.026929163425689996	0.019430951695460618	0.6267331216398485	4814110.982086945
PF3D7_1416100	0.9081959999999999	1.5224700265536573	0.00034707262534643487	0.011194609164198855	4990280.975011907
PF3D7_0411900	0.016375	0.02745051363892391	0.019430951695460618	0.6267331216398485	5098899.310299858
PF3D7_0911700	0.026966000000000004	0.0452049191320441	0.011903316453167643	0.3839339830330364	5230487.564011622
PF3D7_1035500	0.07750900000000001	0.12993354880240324	0.0041417950711105465	0.1335909941413766	5230527.667133225
PF3D7_0718100	0.010384000000000001	0.017407397473379292	0.031003550035172057	1.0	5292158.52367273
PF3D7_1416900	0.25112199999999996	0.42097269533031145	0.0012842624885035599	0.04142307855218596	5305720.676322124
PF3D7_1003200	0.016630000000000002	0.027877987286430813	0.019430951695460618	0.6267331216398485	5340620.775731427
PF3D7_1115000	0.010505	0.01761023791003943	0.031003550035172057	1.0	5478911.1371517675
PF3D7_1407900	0.078908	0.1322787865783333	0.0041417950711105465	0.1335909941413766	5518884.510789026
PF3D7_1201300	0.016936	0.0283909556634391	0.019430951695460618	0.6267331216398485	5640629.090755601
PF3D7_0819600	0.260787	0.43717478475444577	0.0012842624885035599	0.04142307855218596	5942206.428027981
PF3D7_0419800	0.965398	1.6183615857093046	0.00034707262534643487	0.011194609164198855	5993843.6120415265
