,AS1501_3D7,AS1502_3D7,AS1503_3D7,AS1504_3D7,AS1505_3D7,AS1506_3D7,AS1507_3D7,AS1508_3D7,AS1509_3D7,AS1510_3D7,AS1511_3D7,AS1512_3D7,AS1513_3D7,AS1514_3D7,AS1515_3D7,AS1516_3D7
PF3D7_1110700,17.48746395,16.85986792,13.22868512,10.91362985,8.391645115,9.972272168,9.251436511,13.30708707,18.98656054,18.51967544,21.48027604,19.57889005,24.80918463,30.13875868,42.69332866,54.42911409
PF3D7_1110800,2.158594592,5.098759235,3.851403631,2.261215539,3.24156006,4.677588059,2.103987061,2.611637805,1.656897639,1.54432497,2.58820839,2.784550739,1.745547211,2.014223971,10.29473329,9.474034219
PF3D7_1110900,53.75272706,121.7674127,106.8236969,94.41571198,82.05905497,81.82240994,59.53739249,62.17823309,58.88871314,52.88054326,47.38843815,49.94427817,48.63455677,54.45761914,85.7765968,81.65948081
PF3D7_1111000,15.28632331,40.33545545,42.62515145,29.68538488,31.32049622,34.94662981,24.07142576,27.21434661,20.97603844,22.34526886,24.29515942,24.65509176,26.88410222,26.16356034,22.74172511,20.56669125
PF3D7_1111100,28.03089263,37.89493001,34.20657759,28.74722797,30.36111306,39.62369756,39.40407082,42.50552455,41.88447872,45.49661587,61.52893225,82.64118202,122.8318483,144.1924326,222.892321,250.1802653
PF3D7_1111200,11.01693471,26.45968358,30.87236244,32.88200098,28.20414086,27.66230987,28.5003612,30.39402131,37.29439886,39.36955079,37.74165038,39.26810532,43.23828553,51.86905696,61.51232906,60.79578166
PF3D7_1111300,9.672984917,30.36937257,34.72608493,25.81337816,29.61093257,33.42264144,24.62100169,25.97733085,21.98588898,22.19858219,25.06779699,28.19856184,29.67608603,27.74844334,24.03930101,26.19419142
PF3D7_1111400,10.30490978,15.56990726,17.03697038,16.64871453,19.00539159,29.18961847,29.34561001,37.17977325,30.81303609,36.31206438,39.91279484,48.18961416,61.01239934,70.80216326,102.693142,112.3143728
PF3D7_1111500,6.59644368,16.16874985,23.27301169,14.54232165,23.45749594,28.60408936,26.64456845,35.06184022,18.02194817,29.88646799,48.83465721,49.92419373,61.27815593,71.05791951,171.8473808,176.1124152
PF3D7_1111600,1.014491168,1.354268444,1.508394621,1.089969966,0.95425561,1.063723424,1.19800176,1.019695577,1.5499221,1.180056493,1.236450592,1.539050089,1.770452607,2.467737288,3.296420319,4.018672563
PF3D7_1111700,3.06658769,15.84981571,24.63236809,18.50125362,20.83385974,27.05507439,13.18524825,13.90995464,8.001719272,8.904362895,13.73792271,12.47793207,13.56469443,11.15623215,6.354447227,6.185554659
PF3D7_1111800,2.408813703,3.070245758,4.249285842,4.526312691,5.150074072,5.907595358,5.073800259,5.690435991,4.794763898,4.978831142,5.804427752,5.59076177,6.419589462,9.608845817,22.92051587,29.64888788
PF3D7_1111900,3.12768516,5.498739401,4.923946415,4.657595158,5.288881718,4.629838079,3.765870512,3.294410288,3.248078663,3.111160239,5.777575892,4.929224191,11.79192293,14.36995667,19.80510595,24.42290315
PF3D7_1112000,39.8206491,82.63781602,81.40999685,53.88025764,60.73833515,63.04719,47.74033107,69.08747943,26.13358824,39.62549401,64.79806785,72.01393972,66.54865531,65.02540401,172.0059887,171.4482508
PF3D7_1112100,12.1839698,21.56599813,18.78309154,12.66215364,13.26542643,13.57408574,9.964571635,11.88436342,13.51829188,15.33206469,21.53750361,22.30190754,30.85194997,39.17671232,56.59061562,68.13592075
PF3D7_1112200,1.714748738,2.361727506,1.76041842,1.675092098,1.576553287,1.541111832,2.208595407,2.726667246,2.209351992,2.947468036,4.755434784,4.618455375,4.768837886,6.095479284,9.457494414,9.399258117
PF3D7_1112300,1.786751584,2.33548609,2.579995301,2.39960882,2.255626595,2.161685628,2.034600254,2.718819915,2.255025936,3.352177563,4.826194279,6.623119002,9.323646095,10.45594051,11.33058071,12.26819347
PF3D7_1112400,6.056057051,7.991741463,8.216550629,8.194289182,7.795180143,8.731183356,12.17463346,13.84820946,18.39070083,21.56497728,33.58380123,43.94369135,59.10684149,77.93694629,92.93958573,102.9156927
PF3D7_1112500,6.928650217,34.354247,34.54606292,23.69323435,26.82212522,39.00099263,21.09793764,22.46345498,13.1957941,18.95710479,23.3791331,25.12314265,24.80794961,17.76998496,26.05187772,22.97667353
PF3D7_1112600,1.806552612,2.49382413,3.143922785,2.240100925,3.276618094,2.453879575,3.601740563,3.397785049,2.907293696,3.384705049,4.6768097,5.897354146,9.683787493,10.28038167,18.54630684,23.05049503
PF3D7_1112700,0.639018434,1.232170247,1.751208145,1.115662954,1.548284056,2.469912182,1.172428652,1.87371504,1.009850544,1.51576222,1.974518256,1.380088344,2.172793856,1.974608328,2.526858345,2.945328324
PF3D7_1112800,0.554007013,1.272473363,1.695903318,1.251724197,2.181252202,2.391909994,1.572329344,2.980780512,1.238215209,1.112757597,2.177013207,2.182784255,2.518156963,1.452877381,1.509806283,1.42153519
PF3D7_1112900,1.157971348,1.154910704,1.246768483,0.766853011,0.616761506,2.00965499,0.817318051,0.98553453,1.103384582,1.441344259,2.872626895,2.733943942,2.296136991,1.904372115,2.992529745,5.322078482
PF3D7_1113000,1.030644185,0.762985916,0.696882468,0.595516629,0.660148972,0.730732224,0.620681511,1.125821809,1.689571224,2.528072752,3.169282326,3.192293821,3.646808659,4.416755451,4.547517152,6.321374216
PF3D7_1113100,656.3770327,875.8072836,792.0945997,678.6015674,669.8302192,683.9158757,609.4654867,601.5524882,597.4810715,601.2456493,628.4275774,593.0036765,554.3336019,496.0509392,607.6278853,598.7822118
PF3D7_1113200,38.57242491,52.71012451,40.56153465,22.83827695,20.86709761,29.30746861,16.67328824,24.83547016,14.41755853,16.36120511,31.59889584,28.45679042,25.11399833,29.44324887,48.903377,50.48555904
PF3D7_1113300,10.68964489,19.5529068,15.51695194,10.51180383,19.19789714,18.07521087,19.149952,34.84289247,31.91261918,35.32561746,36.1861915,46.22341774,67.38436181,80.95410763,138.0600118,171.7437352
PF3D7_1113400,350.2487123,311.9404904,289.7160902,322.6126782,264.418923,242.3494098,278.5478747,262.7176043,336.8873282,334.0069222,306.6892288,318.7234109,315.5712696,343.1867136,394.4219943,383.9763748
PF3D7_1113500,28.65320726,43.99334098,38.24374626,36.04897315,36.93510248,37.15130441,36.17713947,36.70968912,37.7068658,39.90199101,41.84966697,39.05847984,41.15821449,48.29100104,40.26188205,39.30405834
PF3D7_1113600,53.35755729,136.1520246,128.6321139,98.91201879,104.4595493,103.1622895,78.40616611,79.48246027,64.6304348,62.58631102,60.49025829,57.9005879,51.89071656,65.43388324,86.83777224,92.58748196
PF3D7_1113700,9.893256224,21.37264161,30.32755605,32.12854398,35.94953666,47.46988977,35.11949271,36.9433359,36.1412538,32.72852084,30.75400558,36.35935678,45.68918666,46.64331701,82.77091898,86.65849004
PF3D7_1113800,3.576777934,9.537952437,7.377748066,5.342287005,5.987762841,9.58183298,9.098621714,13.26756585,10.54545819,11.67859562,18.76946354,21.72613798,26.88019475,29.62429908,25.83397177,31.54825532
PF3D7_1113900,4.968584331,5.781360458,4.330622158,4.013275037,3.454995364,2.095858266,1.33596978,1.57539739,1.183591319,1.086461164,1.124971109,1.190072463,1.719001379,1.480292666,2.840417946,3.644500538
PF3D7_1114000,3.055556057,4.538274106,5.157087817,2.378987182,2.338554043,2.597707445,1.448881999,1.918366679,0.760666643,1.289064645,1.27309601,1.475032996,0.816204946,0.856214735,2.13805121,2.268114439
PF3D7_1114100.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF3D7_1114100.1,0.364665801,0.904059131,1.084405562,1.000482065,0.670553131,0.873971824,0.837824238,0.453807171,0.299904411,0.508233372,0.35693333,0.62032451,0.748919233,1.62036337,0.425916257,0.715390934
PF3D7_1114200,146.9387275,193.0522793,163.2355528,122.299448,123.8058023,125.9939046,91.36479429,97.94954571,85.50787974,70.25402313,64.76979963,63.39749663,62.3982134,65.43495201,126.4031762,107.9277154
PF3D7_1114300,0.62648866,0.543604521,3.912273516,2.078195699,1.128957124,3.153079381,1.282343838,1.455312653,0.288528727,0.366716666,0.858486198,0.186498425,0.337739978,0.51963377,0.341467344,0.101214032
PF3D7_1114400,0.956819045,3.063952754,1.219409927,1.789833617,3.137621099,2.723114011,2.531380044,2.778324155,2.255770046,3.267112117,5.46309399,7.799025039,9.272497567,9.18806985,13.68973624,15.36613027
PF3D7_1114500,0.914761065,1.616874985,1.360111073,1.478779911,1.48271958,2.27354908,1.238360683,2.213500014,1.833401653,1.784858739,1.973117463,3.479565017,7.062360744,6.568703816,7.478851198,9.058773806
PF3D7_1114600,1.038181209,1.313710925,2.122474918,1.434944649,1.002237447,1.451417493,1.201652134,0.502429368,0.946305527,0.633022817,0.74095535,1.480886302,0.583003533,1.749124388,2.475638244,3.249693376
PF3D7_1114700,180.8926938,305.8319034,276.1841544,284.3909248,264.590686,253.6352069,249.721022,232.4539715,255.5861655,231.2508312,220.9706682,218.9960418,241.0556367,280.0105959,271.1036074,286.4426502
PF3D7_1114800,4.23157404,6.332419246,6.236998792,3.661833435,4.120591428,5.71013363,4.088659413,3.739600867,4.660286777,4.523148348,5.231332353,4.381532614,3.669822744,6.027751737,7.11981024,9.779069133
PF3D7_1114900,1.898101557,2.897471255,2.273430318,1.437045058,1.530758471,1.474233004,1.122041629,1.862694611,3.143230322,3.303455466,3.632562721,3.28736361,3.837248887,6.304722192,8.278071289,11.86386739
PF3D7_1115000,11.94619473,8.062225953,12.13749044,13.12244984,20.11797177,20.25025639,30.71100566,36.85629133,27.62366125,44.57868076,52.00897551,73.79206169,126.0309884,113.9492794,115.9819561,144.4282638
PF3D7_1115100,6.229087252,12.48878438,13.33124742,14.08854747,13.05945764,11.28147233,8.900275137,8.358597671,7.17199978,7.181931592,6.547350909,9.552594644,11.23606809,10.95954861,7.394763585,9.453653459
PF3D7_1115200,43.89649816,101.4965781,113.9866722,119.5765648,126.7413823,128.7520651,127.9030694,123.4761303,122.2010005,111.5803966,97.38952876,82.61175567,84.86886691,94.78146151,123.0710236,136.4834251
PF3D7_1115300,76.16338085,121.1986725,152.3036547,165.9150646,170.69992,198.9073016,167.1863839,176.9862061,212.5960901,226.699232,227.9307518,226.1920855,198.1062903,190.53561,164.9195365,125.5028847
PF3D7_1115400,215.0109083,287.1937296,270.6372738,270.8217132,234.3677042,267.8880972,257.7187835,263.4971968,297.9653134,276.8351303,271.0796419,271.4100606,299.7806531,360.6258367,447.0811848,455.1773621
PF3D7_1115500,77.1207541,91.50676101,61.10598635,61.30677313,39.75541873,35.73489965,32.24178793,31.74400724,46.8859181,49.01779438,37.77339273,36.64694048,63.38253579,117.0475068,131.9771284,165.9910121
PF3D7_1115600,55.17191566,53.6208541,53.36508365,77.03387066,78.65177679,92.37235616,156.7749461,212.096969,307.0298954,287.1391496,246.1665374,248.7888987,352.6005366,527.043854,623.8608374,779.147682
PF3D7_1115700,207.9187983,294.2279084,310.8815071,324.0262294,332.6243549,350.548747,361.3860234,470.6841196,613.0063482,801.1098219,1022.793376,1238.747917,1128.590981,1101.152173,915.1184007,673.3183117
PF3D7_1115800,2097.166888,1621.868743,1167.187864,955.5468515,766.6163523,666.4576015,532.7198663,409.7253842,412.5506715,284.8494749,194.4344578,191.5124809,228.4303416,254.5983992,193.5705601,185.2356158
PF3D7_1115900,120.1818342,126.6167101,74.16717549,40.95526233,39.70769314,30.16874932,17.20259897,19.09231599,15.25472969,18.80982084,23.0331263,20.75080433,21.05475615,24.96186306,30.31393768,32.14750437
PF3D7_1116000,55.71975552,32.08864623,23.62429199,17.25854262,15.1753091,10.57409566,8.751150843,16.0459722,39.02435044,79.01472953,96.76753582,87.88513294,88.39458821,91.78280047,123.3617539,175.2626216
PF3D7_1116100,38.26925314,43.40483678,26.17827959,15.05782384,12.34286525,11.93555062,10.25955111,14.80945549,16.75294542,19.80203236,28.26815477,33.73268615,44.16332954,59.62733661,82.20579203,102.6665167
PF3D7_1116200.1,1.387387615,2.197480093,2.946907324,2.306896661,2.296034879,2.770887941,1.738658399,2.302040014,0.760666643,1.289064645,2.602774065,1.966710662,1.662090072,1.369943577,2.880742683,1.49428716
PF3D7_1116200.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF3D7_1116300,80.63207387,202.8119438,336.3801158,377.7680598,347.9991135,314.05046,259.0509022,257.6206586,195.9350496,192.1013241,189.5363785,200.1128099,203.1961646,189.17453,172.7052394,174.9942412
PF3D7_1116400,31.25224503,67.94534531,77.54934171,80.61796892,83.18708291,97.89900584,77.21805683,78.32935879,92.24726467,82.89003953,79.29868811,71.35598581,70.75119745,80.95915527,108.7243265,96.65648469
PF3D7_1116500,18.45503701,20.18966264,19.1936727,16.38857836,18.25713244,17.91354748,20.64445024,26.97913489,34.20330889,38.1857132,47.44454098,53.61011739,59.31089273,63.8465809,114.0530882,107.3152846
PF3D7_1116600,9.056525923,17.75732481,16.2647277,12.91000745,14.18959279,17.5338685,17.20850281,21.88997404,22.14365393,28.11123587,38.08493206,45.56480769,65.40306423,79.37360368,76.21614868,82.18579378
PF3D7_1116700,800.6228369,1005.661643,962.244414,989.2785728,847.2971613,765.9509011,794.9904606,814.0086832,965.4541635,1156.222947,1286.286649,1300.189333,1141.038213,1163.932204,971.3260236,853.2617208
PF3D7_1116800,870.0851342,1160.885934,1172.979583,1068.584037,1098.847096,1128.927568,1062.818045,1024.297823,932.4733107,869.886973,825.1396414,658.149857,461.0631052,378.7614563,404.1158719,336.6523766
PF3D7_1116900,4.913082903,3.355205368,2.637920171,3.157090971,3.425487612,2.289559989,1.296964794,2.87304681,2.906960787,5.392284499,5.142856287,4.164255909,3.678670178,6.438091644,7.345555728,10.52816003
PF3D7_1117000,1.041415418,1.24413745,1.127658722,0.938748836,1.413331727,1.353073784,1.141953725,1.232595413,1.081758015,1.269989701,1.570548349,1.701725503,2.939354883,3.732136005,5.151795473,4.983451002
PF3D7_1117100,6.487518626,7.848436087,7.280842559,7.160785452,6.985551991,9.745676686,12.63159786,17.70578344,16.59102095,17.52685319,22.75909548,25.34777733,43.66171006,50.51152475,80.6229313,94.48090946
PF3D7_1117200,0.805701553,1.153642964,0.972598026,0.772974979,0.944662885,0.836437084,0.559831464,0.544344442,0.615380149,0.342429906,0.751528807,0.546188581,0.795598235,0.992494798,1.293527776,1.404775211
PF3D7_1117300,116.2762954,275.2071632,234.1991774,156.7795584,167.6507581,223.5182939,127.0074236,148.0413976,76.53839559,86.94691064,117.53275,103.9764862,84.12605395,88.07993817,107.0089833,98.93240071
PF3D7_1117400,39.07526258,47.31999956,34.58790556,30.54029776,35.63063245,32.31774327,35.39931799,38.43963382,41.45824329,58.99899891,70.99767141,69.03253253,85.04937566,81.59425247,87.38132172,98.38105608
PF3D7_1117500,5.612089879,9.948672061,9.421014518,6.840646417,8.422123458,8.731748298,7.713620892,9.724958483,8.278002119,11.32863039,19.80170212,24.90583591,30.58009135,31.18449853,38.02439381,38.79487012
PF3D7_1117600.1,0.09438011,0.40946834,0.28065784,0.164778333,0.364449981,0.593761702,0.275977524,0,0,0,0.323325971,0.561917332,0.763204625,0.587118676,0.771627505,0.228717422
PF3D7_1117600.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF3D7_1117700,1018.364019,1260.087079,1338.051266,1558.491101,1229.274529,1203.879927,1424.262237,1443.182791,2104.987495,2058.630242,1784.992454,1859.502062,1851.380595,2130.599969,2456.662189,2583.418958
PF3D7_1117800,9.961231302,25.00830238,31.19413928,31.73854286,35.19098434,38.18212744,34.9365293,35.00406141,33.18959846,30.81333482,31.70152329,32.58899516,42.40092399,47.44557783,66.52334506,73.06558348
PF3D7_1117900,8.827361418,16.7069759,17.35312003,14.90314796,19.02617067,19.91952187,16.96268101,18.55029301,17.55320961,18.07142528,22.7143084,20.53155078,26.42019923,28.32674772,32.76184306,35.80473877
PF3D7_1118000,16.41462627,33.35910728,39.56577396,45.13368717,42.8153178,57.16851886,49.58396175,52.49262056,55.1994212,53.40319053,45.45705776,39.50055195,43.59590198,43.48378119,59.61238358,75.23475649
PF3D7_1118100,24.41056842,44.19458293,48.34691118,53.59837788,48.80982028,64.28104781,53.1256733,49.77915587,60.93134856,55.80988853,50.74974181,45.62516593,62.45014252,74.47750944,106.5159224,114.3225465
PF3D7_1118200,54.56305751,101.9360658,91.20113687,84.2500466,86.54910645,88.85294156,90.15957445,103.2662347,130.1205674,172.5020492,218.7701311,285.2364201,362.012756,369.3050044,363.6821604,310.4446349
PF3D7_1118300,240.9668089,391.0817728,350.4873582,287.8345485,284.9486482,279.2921059,228.0871755,206.5986863,162.8623554,137.0927608,133.8269862,123.6861562,148.6337162,157.1607735,207.1489053,203.4813964
PF3D7_1118400,12.59344241,35.60284984,34.21100229,25.58250711,25.594598,27.40200583,17.92775164,20.41467081,18.86056837,19.3527653,22.70654049,17.05336737,17.61088456,18.75082381,47.67418012,61.95485618
PF3D7_1118500,308.8405887,451.3336681,414.0891814,405.0328967,322.6968759,305.2074855,273.1820337,244.7835882,327.1838174,304.8757042,302.2260984,298.2194443,248.3018905,257.3698032,266.0541376,238.5262606
PF3D7_1118600,125.9659867,146.5833905,130.2316898,122.9416824,103.8026156,104.0015707,91.84024441,87.00690646,85.40450313,83.16901152,84.17252774,80.49627251,85.94678287,92.81648918,124.5542788,113.860966
PF3D7_1118700,17.29454087,10.26827039,7.016016212,6.003937023,4.125596107,3.874151134,3.286795101,5.299745005,16.88843032,27.96855725,32.33061653,23.82038993,22.8787371,31.66185062,47.64750604,69.94153091
PF3D7_1118800,1.334804411,2.252075872,2.03978109,1.6507258,2.672633192,2.177126239,2.656283665,1.614951541,1.408785671,1.338391098,1.905313757,2.538662232,3.03161837,2.844729774,5.355462323,6.918702027
PF3D7_1118900,2.2181221,1.435057718,3.298011409,1.019110975,2.254027993,3.794669831,1.792191388,2.203425181,1.344149892,2.050078712,2.499608409,2.172070008,3.881070907,2.602342617,5.88585478,5.61107829
PF3D7_1119000,8.165909184,11.97878349,11.79291049,12.24453618,15.5400688,20.23791004,18.62254784,24.10850598,26.67649739,34.30575264,42.16274958,47.16404789,66.24424657,72.63278807,117.5528869,123.310252
PF3D7_1119100,12.34317597,22.95962479,27.1296822,35.99468606,37.18660706,45.86032688,40.53897532,47.59320163,50.04952462,60.86368299,72.39019775,78.74709491,76.78856131,74.14134636,116.6368393,98.33394754
PF3D7_1119200,53.61415275,114.9801562,110.629373,94.27721389,82.01974975,87.20039401,49.95924244,55.75967783,50.75812648,43.38428162,43.52695586,34.9579564,42.81021968,46.70509624,94.43494227,91.04972991
PF3D7_1119300,331.7815987,455.6572945,401.8849025,444.1636272,376.3882914,332.1778035,320.7710145,285.9862027,338.5508055,327.8637605,299.9347069,313.2136733,349.7673371,432.9764722,288.3489154,287.6701779
PF3D7_1119400,19.56207926,61.47286431,58.40309347,43.79344747,47.1194688,50.6577139,35.85240969,36.37841244,29.55055341,29.67969323,35.70990845,33.13559537,37.73693928,40.99881419,54.56546416,52.51670036
PF3D7_1119500,10.0777224,34.1023724,31.74837456,22.32727558,25.00165787,28.38733481,20.76399313,24.38564508,17.46226033,16.74309136,22.44636911,20.54470062,19.87281607,20.82815818,42.42008963,41.53620045
PF3D7_1119600,23.46506436,43.4560104,50.28119809,54.00504235,60.28272644,56.70452445,51.27913992,48.93747932,52.85802434,55.30491306,63.78886718,67.36684413,82.03906122,90.37334335,81.6654986,78.40598316
