,AS1901_FUP,AS1902_FUP,AS1903_FUP,AS1904_FUP,AS1905_FUP,AS1906_FUP,AS1907_FUP,AS1908_FUP,AS1909_FUP,AS1910_FUP,AS1911_FUP,AS1912_FUP,AS1913_FUP,AS1914_FUP,AS1915_FUP,AS1916_FUP
PF3D7_1412900.1,62.27942225,192.1013983,259.9783245,268.9870106,257.7923574,271.3295047,230.5252524,145.5182029,91.43446439,77.54074922,74.35820473,77.20292267,89.28988834,120.0684721,125.8672301,121.2735917
PF3D7_1412900.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF3D7_1413000,2.420005676,1.712802454,2.1606785,3.055450079,2.451392498,1.603169131,1.589562788,0.956590906,0.419301051,0.406275757,0.320055784,0.517232836,0.271281299,0.379046557,0.336985502,0.329248246
PF3D7_1413100,1.279266315,1.006026329,0.846059608,0.45681737,0.080631168,0.753305953,0.076888054,0.049162773,0.137916443,0.051396987,0.175454507,0.073968762,0.066922355,0.155844926,0.387944285,0.541481436
PF3D7_1413200,1.752503258,3.03200489,1.274945195,1.877421268,1.325507123,1.719958699,1.053311296,0.404096874,0.566806958,0.457666246,1.642460763,1.747975407,2.16973243,4.056431413,4.896986452,4.491955386
PF3D7_1413300,1.182445837,0,1.407647001,0,0,0,0,0.408977271,0,0,0,1.999836597,4.082586964,4.32149698,4.379834754,2.001998997
PF3D7_1413400,2.153740632,1.434681026,2.563928465,2.137607367,1.652938942,1.119041452,0.890898545,1.270750807,2.356072573,6.046967213,11.44204951,23.53653841,30.61940223,75.65706498,98.07701395,107.0086339
PF3D7_1413500,3.516757016,3.982476642,2.930575437,1.883715305,2.393911571,0.931891416,1.014568811,1.783987062,2.274828691,3.730121538,11.14186535,26.74980372,48.12717328,78.57301104,101.3760845,107.0271252
PF3D7_1413600,2.335556186,0.881616967,0.648753341,0.125101703,0.52994989,0.206296573,0.505348206,0.107707755,0.176255811,0.168903838,0.352359973,0.283593974,0.293232304,0.910483333,1.517720962,1.878306788
PF3D7_1413700,27.75630892,24.35412405,16.80132211,14.47140232,8.730349666,5.787859372,4.54424869,2.696420164,4.532043387,3.535850194,3.553363248,5.447153454,6.507712102,14.39336152,19.19429446,28.36151503
PF3D7_1413800,45.81008402,88.7488391,103.994249,176.3759696,113.3347069,108.3947578,94.32683247,78.23953096,97.25172345,106.5210974,75.22360293,67.21077568,51.90011494,44.54418434,37.25457588,36.51596941
PF3D7_1413900,29.68805766,109.747465,130.4358138,151.0128206,153.5069683,183.3728114,157.4719688,141.5403957,184.508854,163.1484322,152.4724158,135.3767759,131.7989653,167.1231485,162.4714728,163.7675796
PF3D7_1414000,38.54587218,45.4692215,38.0480334,33.29281396,33.52732846,25.67715508,21.54560696,22.99772584,40.25730301,35.59969787,57.55851862,109.4047494,162.3748873,334.2235556,398.5195851,450.1719378
PF3D7_1414100,122.1638195,133.0329193,155.9394753,149.2570936,135.9853316,105.8715492,85.95402421,78.62752949,96.66737758,89.87364131,93.53658973,82.33384339,67.63655346,84.12456036,72.83706094,77.40087351
PF3D7_1414200,74.78969921,63.97341155,65.46593587,71.17673681,75.88934377,60.1435411,59.8185295,51.59729426,59.79342609,72.12773448,60.22905974,55.44004024,45.28642338,61.17142527,67.0535073,93.48856896
PF3D7_1414300,1180.811912,1798.522656,2063.962415,2059.267296,2535.63839,2796.171257,2970.200923,3444.05337,3938.111048,3943.32727,4276.855658,4167.163006,4019.209019,3130.382411,2779.596115,2233.753131
PF3D7_1414400,46.5457204,47.7113759,36.6218982,41.05140618,35.96361579,34.73357907,37.76690819,62.45284068,112.9060876,165.6457474,247.9799212,357.1698075,437.9551054,814.4803287,952.4655452,1072.946748
PF3D7_1414500,21.85360482,68.23184881,99.09906312,134.3141584,111.0003318,101.843561,104.375743,83.24681214,86.84898526,73.03290121,53.45817096,52.93793345,51.32465183,88.55795185,91.79656066,124.0875659
PF3D7_1414600,37.89727561,121.0336567,140.3783401,185.7133587,133.694524,141.3660795,124.2691006,93.21620341,95.01710564,102.9734188,68.26819228,61.67014192,53.87219622,67.59202829,79.74228286,85.14307681
PF3D7_1414700,57.25940608,90.72570615,83.69808084,82.97106276,75.02075226,58.77173387,48.786109,34.12819359,37.97206465,44.64687382,29.31644225,25.09164601,19.79378043,17.22358363,16.46844498,22.3913108
PF3D7_1414800,176.5063828,322.4623166,303.8845069,400.1347018,295.5651217,305.7464998,300.4153317,302.7302402,344.4811376,323.8633539,331.3820268,351.4351082,364.8642144,405.056907,341.7366637,247.212188
PF3D7_1414900,1.504570646,0.871271084,1.221219317,1.153913784,1.280230999,0.936317835,0.591902676,1.632138129,4.523343353,8.642836282,11.48087226,12.86554237,10.94766709,9.472880765,8.292837516,9.190861907
PF3D7_1415000,21.47072705,27.1745465,6.46515271,11.77117948,7.737596532,5.801000022,3.689198355,3.756766451,2.328354072,4.612521524,7.431195464,19.09298627,38.6909283,98.50203472,116.2151363,135.9461138
PF3D7_1415100,4.693769771,2.735846898,2.958202326,3.660336135,2.114419357,1.58521405,1.642880461,0.811726462,1.451117456,1.822027525,1.306458204,2.137271678,2.53489652,5.650850873,7.266570618,12.65095686
PF3D7_1415200,68.13082253,122.6356467,120.6585669,119.6178638,120.7156646,126.6731851,125.5764242,119.5689323,139.285181,151.9194251,159.1993399,140.7244256,120.3884876,84.84390566,63.45888629,59.81229992
PF3D7_1415300,19.55233664,20.50150697,10.63231595,8.921454022,7.531141924,9.061587142,6.398087044,12.69039533,39.62105474,62.66965357,104.8326834,128.9758067,132.8938058,164.4419099,154.4924988,151.3182511
PF3D7_1415400,7.467446085,8.299751321,9.910312053,10.71074137,14.55931033,20.96029127,28.06606861,42.01347257,74.9330113,90.68574924,97.45627507,118.3860505,107.6878243,151.3760331,123.6655915,136.1126882
PF3D7_1415500,0.426050981,1.105665839,0.507193958,0.171157422,0.322243971,0.282243875,0.115231706,0.221039935,0.24114372,0.333789656,0.86190054,1.579706234,3.153757245,5.605534464,7.101507525,8.07006841
PF3D7_1415600,1.619104007,2.590843303,6.829942112,13.46133187,19.56714606,24.87187904,28.55936796,27.80551425,39.14942884,42.72553009,33.25168191,33.21730314,31.25441438,45.51218662,51.82051978,60.32360674
PF3D7_1415700,5.268384333,7.256030741,6.526028372,12.24119076,14.21585184,18.17378001,24.33902771,43.43724044,54.38785887,37.19912971,20.68117687,13.74515158,8.603357345,9.627209241,14.71209304,17.29737615
PF3D7_1415800,43.99812862,68.62995742,60.13269,100.7324156,63.85017546,56.03058127,52.22107844,43.43724044,83.89592032,95.99692366,69.6451813,73.74588738,60.53635077,64.86657469,67.49519667,72.36872617
PF3D7_1415900,29.97138225,97.4216735,130.4946225,146.714512,123.1045955,137.7593315,125.4959503,112.6857579,121.1694466,121.2185693,101.6243642,102.390378,93.46397373,103.2485003,106.2545089,91.38716849
PF3D7_1416000,2.584259455,8.883986355,4.175170176,3.262833568,5.235553209,3.260917172,1.198201175,1.915346044,1.731340207,1.134687321,0.75950895,0.912560313,0.927020981,2.428642194,2.878862568,5.312997338
PF3D7_1416100,101.5075545,93.32921274,89.51689489,102.5231133,79.43975212,66.11196686,52.9793123,29.84400454,31.56433942,33.63779353,24.55141021,25.67626845,25.22673139,50.38598265,60.26536625,84.80829519
PF3D7_1416200,4.900333407,6.835333649,3.832305074,3.419921885,2.211648246,1.864055196,1.702660854,1.348495422,1.660096378,2.140534652,2.413646855,4.881468072,10.50292723,30.31508344,37.17377042,52.02882498
PF3D7_1416300,3.708580126,4.697035848,3.485441736,3.606999353,4.871820039,4.396387255,5.279155895,10.53165394,12.46802041,13.37465175,18.71262888,26.94259062,41.87492934,55.28517967,60.42649882,64.02924423
PF3D7_1416400,15.76289853,16.60083385,13.66092043,17.93343553,11.37385497,8.966514212,5.11596715,4.536044665,4.792258896,3.898624288,1.556582485,1.427299857,0.989526839,1.889569545,3.417147574,3.416084841
PF3D7_1416500,494.2096395,297.9247654,206.2158026,185.8039185,135.505899,149.4112785,109.7252938,104.4897854,166.6198516,206.4817741,200.6733912,239.7393531,271.6669673,203.2837684,184.1145688,199.2515005
PF3D7_1416600,1.967617999,2.937849469,2.534880674,3.096835428,2.03354629,1.404661348,1.341362531,0.885644537,1.250967902,1.067213347,0.776320017,0.824054037,1.184424725,1.408662395,1.613166407,3.08608443
PF3D7_1416700,4.907594754,3.473438274,4.381698182,2.957291395,1.391948583,2.167406602,1.327330625,0.636528535,1.38884278,1.774548592,3.659919444,5.746204867,10.20507213,12.77928393,14.59020537,18.82518793
PF3D7_1416800,3.263550511,2.737583944,1.58282085,1.165391868,1.508459834,1.014266015,0.980749851,3.595364633,12.31440598,20.67316248,26.90597024,32.58263688,35.0558134,47.13504773,48.09417143,51.69939965
PF3D7_1416900,8.269131363,13.2659526,24.61004469,20.37467202,48.78403579,59.64944605,80.81246236,160.5456858,178.5648299,261.2310884,393.9973206,466.4650046,516.9375124,432.7687232,386.2509606,309.2936271
PF3D7_1417000,4.260509806,6.332449804,4.437947136,3.765463282,2.900195741,2.069788419,2.189402408,1.031519697,1.446862321,1.386510878,1.314763535,0.942280911,0.869233446,0.778546453,1.038232094,2.299293234
PF3D7_1417100,4.764307316,5.901042032,1.595162021,2.392455934,2.871528964,2.630155821,1.610720558,2.677756294,4.622717573,7.375467586,10.2303638,16.42538447,24.30046786,42.22449531,56.36660559,60.49836384
PF3D7_1417200,141.8260002,149.9558028,160.183422,175.7773313,148.37893,133.5008686,125.4161041,96.45903354,117.9692447,120.9827651,88.04029838,83.91100297,72.82528546,96.83113562,82.21335784,102.6409356
PF3D7_1417300,3.916260613,2.874463141,1.726713654,1.515009429,1.398753664,1.409295937,0.706139893,0.602014543,0.375296182,0.747380715,0.939968277,0.915207272,1.411337942,6.493769462,12.96492559,23.0843831
PF3D7_1417400,4.367559891,3.010296946,2.776631051,1.359569409,1.504693297,1.211876729,0.816375296,0.577359449,0.499212686,0.553986915,0.583340338,0.520611136,0.667497976,2.615789526,3.963055281,8.885273294
PF3D7_1417500,157.9362774,307.8957584,284.5195197,316.2560347,259.161005,271.9074237,249.5871863,201.1616449,233.3954752,220.4743629,226.222099,223.927676,208.2715408,155.1574729,137.7700641,106.3765596
PF3D7_1417600,43.98759374,113.1141226,148.388876,190.7554423,139.3828444,137.850116,128.1042709,96.68922592,117.0483515,117.2609189,80.15690995,70.19967827,62.1002046,88.86667818,77.34891891,100.0337246
PF3D7_1417700,6.681838331,25.88609817,48.14516789,81.94161575,82.78944182,89.15094547,90.16980308,94.51076914,112.2627959,127.862632,137.4645725,169.7407727,210.390808,292.0139821,306.1850269,298.0087688
PF3D7_1417800,7.13481979,6.29739362,7.044751887,7.216257518,6.142402734,5.746024575,5.494015367,5.545176396,12.9903952,26.01142272,65.32738077,127.9093019,183.6889212,342.2052076,390.5900491,409.2975727
PF3D7_1417900,1.688043368,2.389485985,1.004768721,2.260458365,1.595941047,0.497008755,1.521853217,1.946167704,10.64619827,20.956501,37.50612335,63.02827184,79.12283901,127.0877753,127.6845038,114.9164683
PF3D7_1418000,13.2617777,44.07461782,83.05614705,80.60970256,84.22395597,92.94766209,84.52469561,96.42470129,93.89656856,89.65232684,103.6764606,105.4325378,98.27323211,151.8311389,168.3870113,154.6119773
PF3D7_1418100,1.859443732,1.444450255,1.552206636,1.330013997,1.337787159,0.941388179,0.539712258,0.541173093,0.498717307,0.430474762,0.508499475,0.510370066,0.572962992,0.596698082,0.543747368,0.676676217
PF3D7_1418200,3.41988826,3.457839001,3.198814591,2.355208117,4.434231413,4.31534548,3.171286942,4.731401724,9.480723166,14.22096145,12.26220378,17.41543561,15.79474445,26.78293038,36.00215886,51.69832739
PF3D7_1418300,1.786615243,2.529018014,1.772402245,13.39775323,5.743057929,6.312373972,7.087170454,10.09308142,28.60306498,41.99171326,37.2458754,42.69050398,41.4042587,77.91942949,94.96989365,107.5106341
PF3D7_1418400,37.39484961,52.93375203,52.61080665,40.97080787,28.92643148,21.01932861,29.42249552,7.054857928,6.597003203,3.687733793,5.595049265,2.653629331,4.801678986,3.727291145,1.325476307,2.877873558
PF3D7_1418500,59.64892741,40.76181975,40.40183471,26.44166424,35.00341288,21.80156052,20.02707678,8.536970938,4.656708143,3.718723152,6.770479783,3.211114485,2.905217538,4.510335503,2.806891003,0.870617211
PF3D7_1418600,57.59206784,52.40805396,40.40183471,31.39947629,35.00341288,29.97714572,23.36492291,12.80545641,5.321952164,4.834340098,8.886254715,5.351857474,5.164831178,3.75861292,2.004922145,1.741234422
PF3D7_1418700,92.55868046,55.31961252,56.31770899,42.96770439,52.50511933,33.61073914,33.37846131,15.65111339,6.985062215,10.04055251,8.463099729,6.154636096,5.164831178,4.510335503,3.608859861,3.482468843
PF3D7_1418800,42.00609569,77.75687068,52.41046085,48.02914507,32.99331591,38.88724444,44.13374328,146.9645652,32.13589679,20.88498742,17.11752696,15.55394618,63.26172446,37.78956567,31.0240197,24.9605667
PF3D7_1418900,109.4982597,154.8670278,134.7272266,179.8417583,116.3126203,104.9357197,89.2236338,60.2357767,85.15174032,80.86943706,59.14037251,54.48866248,40.9538869,54.2985994,44.52512202,42.25256549
PF3D7_1419000,7.830284003,12.96437769,10.02903255,11.90856729,7.654226256,5.835700487,3.706175528,3.699719839,7.688024298,7.659868649,10.67230477,21.09260126,28.56045793,69.34613997,73.65423099,102.0794328
PF3D7_1419100,49.25079826,73.59555683,82.40003498,96.31678596,76.66337157,64.45850593,60.27093732,37.75229156,49.61047706,54.64357943,41.59237199,40.93006776,32.01119324,40.74980876,37.82568471,45.73664695
PF3D7_1419200,1.94258959,2.921668132,4.697393451,5.267675298,3.443622795,3.056381966,1.970256397,3.695401772,13.42961366,26.05559531,37.34195827,49.70816372,56.45783665,75.65513574,68.56972967,74.61915011
PF3D7_1419300,16.9335168,57.74591131,85.90298618,141.6198491,115.2691005,114.3882061,98.05185418,63.62683188,88.62389209,94.48948096,93.90181739,113.555308,123.0920978,122.2270191,139.4000931,151.169811
PF3D7_1419400,85.2198703,84.86183878,85.0418237,90.05391013,80.39498667,64.63709459,59.86716221,49.71079728,63.26172554,68.5496456,50.51551973,48.91258278,44.33303129,54.20652663,46.09912693,54.40514099
PF3D7_1419500,1.924263273,2.723863741,0.916298519,1.236854577,1.528188833,1.699676168,0.624534103,0.532442108,0.746830551,0.765378712,0.950102705,0.951301081,2.657533024,9.142412243,15.08041912,20.93245767
PF3D7_1419600,28.3787001,47.45207495,52.89233605,92.20213111,54.23077067,54.36303374,44.7094008,46.93014187,73.80038801,79.46264642,48.27554464,42.20424388,36.18656627,63.72047297,84.71522485,91.47884166
PF3D7_1419700,360.7503139,434.3398349,363.3716528,407.5872369,398.2091963,336.1679513,331.6088319,229.7393735,306.6959724,290.4488059,252.9620509,237.2864941,202.0094595,209.1960426,171.1579758,167.8646718
PF3D7_1419800.2,0.149156788,0.211136787,0.355128494,0,0.169222268,0.263496415,0,0.464305092,0.699499426,1.671952433,3.160640261,4.133258117,5.17328973,5.50576096,4.129088898,4.103731947
PF3D7_1419800.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF3D7_1419900,38.72974429,46.35797418,42.12254676,52.16806531,43.21295872,41.18970901,38.04898635,27.48070313,35.02283376,39.79920729,29.02981059,28.52767309,24.35755716,25.9154065,22.95641688,22.72164045
PF3D7_1420000,142.1494939,459.8241433,609.6011246,578.6260734,576.6677952,520.1401576,516.5922899,391.3482427,419.7598327,397.7277922,379.8634685,354.1309378,321.6959914,327.3868099,244.0625487,241.0649302
PF3D7_1420100,2.25072449,2.309836452,1.306199337,0.858974179,0.797970524,0.695812257,0.639178351,0.291925156,0.409469164,0.467960702,0.949229048,1.33962529,1.41290784,2.776189267,2.742364773,3.262913192
PF3D7_1420200,8.185068497,6.117544376,5.690463838,5.366320903,4.977389173,4.540290655,3.258671254,1.63065737,2.117818043,3.610782686,3.731529646,5.111324554,6.772191443,15.26813323,21.75227891,33.42583156
PF3D7_1420300,33.65873052,62.51042544,64.43120875,55.16861258,55.29435351,36.98450465,26.94634491,20.76875667,21.46747577,25.94801467,20.99528388,18.42652182,16.39649238,11.02195665,11.12875157,14.87376235
PF3D7_1420400,67.8378477,224.4953406,281.6155987,359.7329,292.4624731,295.3097583,271.8936117,209.8701332,274.2426118,263.146739,231.8990756,225.1589579,197.0019187,214.9599999,202.5387369,181.3254355
PF3D7_1420500,2.426173914,2.55122123,1.774209282,1.670857076,1.258312058,1.010274806,0.674942548,0.887101931,0.964048047,0.93994914,1.126615697,0.928882994,1.261953582,1.469382406,1.797332359,1.481725893
PF3D7_1420600,10.35549681,7.99558772,7.938316979,6.807457308,6.586325937,5.127792253,6.450316326,14.54386096,32.09695789,47.06115663,63.04114162,74.03625834,97.01853951,119.5026884,132.5374347,149.3616377
PF3D7_1420700,1337.130476,1328.513151,1222.156131,1284.168728,1120.556278,1066.506494,1009.980241,1044.700817,1297.800556,1192.255741,953.5175247,855.8474376,786.947334,831.8084214,824.4243995,674.9533226
PF3D7_1420800,4.427297205,1.34292817,3.199941728,0.762247588,1.435109779,1.675959756,1.710610205,0.875021138,0.255697799,0.686090008,1.040939398,0.28799078,0.694816597,0.115574919,0.863100851,1.338545841
PF3D7_1420900,10.97159402,10.44791549,8.667870345,10.73855893,6.563258781,7.752850509,6.798107156,6.140658734,9.871310416,14.0656839,15.51292388,23.01974784,28.92747438,58.83469837,62.49507361,71.813148
PF3D7_1421000,69.67130305,37.63216692,34.64946816,45.29806174,36.40180141,44.13046841,41.40637712,36.30477451,40.99036822,47.23614072,35.36196867,36.19669672,37.19053237,50.25561095,48.34265273,44.42919403
PF3D7_1421100,218.1555994,101.0323201,54.76016238,41.87255771,27.79151886,18.27517839,11.54375422,3.510551314,4.040269904,5.269871576,5.675360977,7.203312793,8.107460106,11.08081451,12.22736038,14.6234532
PF3D7_1421150,14.78454091,25.57872582,49.86754827,32.99662379,35.41061142,33.37297044,32.87815775,42.61323581,45.69199534,43.95580682,49.6795314,49.1544762,55.42877755,36.62251165,45.15515258,28.50833135
PF3D7_1421200,583.4366244,1066.665041,1721.724918,1711.806735,2225.042941,2244.932282,2700.069106,3122.772962,3597.482766,4286.259945,5018.44249,4856.442087,4538.220826,3552.88205,3114.069034,2338.082217
PF3D7_1421300,1.524273838,1.703419213,1.480313144,1.353607812,1.228733373,0.814908652,0.433960111,0.721440732,0.583805593,0.681704969,1.105806197,1.482066332,1.989289491,3.225188012,4.363514923,5.518046645
PF3D7_1421400,14.96264508,45.95695364,80.15551164,98.21652489,88.88121507,96.00523793,95.29223463,118.0529167,139.8382063,135.1063163,135.3266241,120.2121633,105.4486366,97.50284103,73.47449979,61.42119067
PF3D7_1421500,2.862763606,2.026172327,9.371965557,10.92554877,14.20947511,12.95928531,14.32410966,15.34741023,17.59200854,30.14884118,22.23295892,23.27745027,23.13791511,31.6492792,30.27666933,55.89133383
PF3D7_1421600,3.69233817,11.63348286,21.90689175,26.22131704,32.90434366,28.30047664,31.95669587,36.12911184,49.40529406,52.19892972,50.7720091,52.84015194,51.92823055,56.6330602,52.19861148,56.46513959
PF3D7_1421700,2.590119453,5.499610601,6.937688789,18.72951217,25.71238354,21.16231724,13.31017655,23.74015684,17.59200854,21.77519002,22.64662798,24.43023829,24.18623489,23.6653406,24.48975272,38.09756424
