ORF,AA13vAA17,AA13vAS15,AA13vAS16,AA17vAS15,AA17vAS16,AS15vAS16
PF3D7_0310600.1,1.795773096,3.917039134,3.628430561,3.572444653,3.215664068,3.34149412
PF3D7_0310700,0.708362129,1.172325302,2.029011356,1.162742954,2.260468028,1.712458214
PF3D7_0310800,1.449775711,1.803874352,3.083651502,1.598276225,3.823478651,3.454560925
PF3D7_0310900,0.360919516,0.714962513,1.083791376,0.532432033,0.900860108,0.710433172
PF3D7_0311100,1.936654067,1.674996138,2.478158287,1.177616828,2.97045178,2.234858057
PF3D7_0311200,1.463680688,1.73634877,1.531379308,1.613537807,1.561309248,1.435365959
PF3D7_0311300,0.329201241,0.775285794,0.661070952,0.600893208,0.483028717,0.613882867
PF3D7_0311400,2.458712974,2.977097398,3.401468613,2.294806989,3.636851561,2.426028458
PF3D7_0311500,1.60388218,3.623084591,2.928323877,4.433607582,4.001260681,1.814050933
PF3D7_0311600,1.463933612,1.218951895,1.066950099,1.308718791,1.287382725,1.499407885
PF3D7_0311800,0.326129308,0.676889465,0.622985769,0.503716165,0.510070705,0.691573304
PF3D7_0312100,0.259658775,0.932519398,0.941743084,0.830355516,0.828442555,1.067849096
PF3D7_0312200,0.739048436,1.513509405,1.571332301,1.020984482,1.505936421,0.953535296
PF3D7_0312300,0.665581733,0.998407649,0.921011871,0.83273871,1.022201338,0.920010338
PF3D7_0312400,0.34035383,0.334116413,1.287639056,0.400078874,1.269287252,1.247299878
PF3D7_0312500,1.62854439,1.621776555,1.361147041,1.517965534,1.389535034,0.983198726
PF3D7_0312800,0.784779852,0.59058297,0.887974137,0.804336986,1.012498611,0.741300862
PF3D7_0312900,1.848520798,2.289930538,2.501154937,1.29067851,2.501035635,2.390082494
PF3D7_0313000,1.960112839,2.660734492,2.086729573,1.931320957,1.615632086,2.357660622
PF3D7_0313100,0.768671739,1.095766726,1.126577173,0.785953246,1.203961197,0.801727758
PF3D7_0313200,0.798231529,1.29225652,1.337431486,0.95262069,1.026669256,1.316235244
PF3D7_0313400,2.378082127,2.016663403,2.006941719,1.523218222,1.874894081,1.75129668
PF3D7_0313500,2.209596598,2.578204332,2.933359465,1.882860777,3.30176015,2.383148899
PF3D7_0314000,0.39206538,0.428719575,1.279134867,0.509728794,1.304204292,1.120146094
PF3D7_0314100.1,1.964947447,1.920221802,2.67437079,1.935404328,2.975167163,2.568832544
PF3D7_0314200,0.510145702,0.998663749,1.034533992,0.797958846,1.136896053,1.174809963
PF3D7_0314400,1.358942932,1.482847994,2.51972647,1.424291214,2.195133002,2.500965709
PF3D7_0314500,2.19061996,3.350029028,2.644687245,2.375099434,2.721277061,2.61088661
PF3D7_0314600,2.585871592,3.624382178,3.737198955,2.307136093,2.906947001,2.532405547
PF3D7_0314700,1.130240857,1.443777339,2.141783948,1.580074619,2.492716188,1.280645019
PF3D7_0314900,0.356340957,0.938234442,1.466749896,0.821095894,1.447461361,0.9884368
PF3D7_0315100,1.73764505,2.390126286,3.280770777,1.307377051,2.945764003,3.224678749
PF3D7_0315200,0.805433259,0.767061636,0.958635129,0.421955335,0.685789111,0.658088149
PF3D7_0315300,0.661637796,1.57312412,1.786262311,1.303477248,1.663959643,1.183605005
PF3D7_0315600,2.050977605,2.449027453,3.276061259,1.193247358,3.107189163,2.804038678
PF3D7_0315800,1.954041956,3.466052647,3.58315163,2.713069937,3.496965374,2.852316937
PF3D7_0316000,1.525567164,2.209208491,2.965166204,1.251921314,2.615895067,2.098459686
PF3D7_0316100,1.182331446,1.525264957,2.842119802,0.476750251,1.916153827,1.811190843
PF3D7_0316200,0.45601294,0.915441983,1.564727537,0.898755019,1.625519328,1.30044413
PF3D7_0316400,0.531568129,0.841508692,1.577915416,0.845733015,1.827312615,1.281448514
PF3D7_0316500,0.451901324,0.775646454,1.999159282,0.538586705,2.073855014,1.730157612
PF3D7_0316600,0.628698016,0.800280448,2.239405779,0.790520557,2.230908473,2.04339817
PF3D7_0316700,0.705471184,1.030876143,2.39941451,1.169048472,2.705396925,1.660058099
PF3D7_0316800,2.051795775,1.766854002,1.959171629,1.813877764,2.335433068,1.777935503
PF3D7_0316900,2.340035299,3.693161387,3.737447275,2.169958795,3.954113047,3.779324255
PF3D7_0317000,0.471429339,0.619966051,0.909500623,0.515599597,0.80223077,1.007729832
PF3D7_0317100,1.515329848,2.226554671,4.301003841,1.946807282,4.855014249,3.478461805
PF3D7_0317200,0.158407128,0.729596479,0.737489541,0.642362408,0.651673655,0.579439025
PF3D7_0317300,2.782038876,3.225458226,3.64052474,2.685526297,3.775166486,3.426010166
PF3D7_0317400,0.691848664,0.655767658,1.627632427,0.488567676,1.48995202,1.528607583
PF3D7_0317500,2.139444436,3.030967509,3.423684294,1.920986578,3.289514809,3.244220141
PF3D7_0317600,1.310291764,1.574253624,1.534175456,0.687287703,1.727292546,1.615815608
PF3D7_0317700,2.033825871,2.502776681,2.024959887,1.545810971,1.540576296,2.007781887
PF3D7_0317800,0.662694782,0.76035316,1.840128381,0.390704213,1.746688847,1.690015139
PF3D7_0317900,1.061301366,1.209901667,1.458454974,1.113003211,1.230161421,1.501317271
PF3D7_0318100,0.777550278,0.8207211,0.846554849,0.606290229,0.783376308,0.808592663
PF3D7_0318200,2.185332412,2.666739546,3.878999955,2.486622209,4.109775216,3.285727839
PF3D7_0318300,1.494698917,1.744074844,1.673703956,0.979014613,1.390050222,1.528203269
PF3D7_0318500,0.852174568,1.298489562,2.103985227,1.236450115,2.471319258,1.462077457
PF3D7_0318600,1.73063981,2.283661411,1.586072455,1.213954055,1.755597681,1.598223401
PF3D7_0318700,0.980688695,1.808503523,1.815254618,1.502487943,1.278391246,1.35122358
PF3D7_0318900,2.010739739,2.854389457,1.392942229,1.37726005,1.228325281,2.173688802
PF3D7_0319000,0.367652543,0.708695359,0.653181149,0.632912166,0.364769137,0.609255902
PF3D7_0319100,0.685210323,1.008868706,1.874096893,0.976129142,1.54288339,1.973873444
PF3D7_0319200,2.227828429,2.85054512,2.836629318,2.079948284,3.210010469,2.925275365
PF3D7_0319300,1.386022732,1.560678318,2.245322206,0.785075368,1.656920286,1.643868397
PF3D7_0319400,0.15750542,0.959547905,0.7434909,0.89097314,0.658065388,0.57902232
PF3D7_0319500,1.469833726,1.550298047,3.353684574,1.40663288,3.570747515,3.416815387
PF3D7_0319600,1.008643529,1.071051271,2.028130536,0.587215289,2.063549419,2.274607344
PF3D7_0319700,1.955989013,2.99376741,3.193011654,2.033664279,3.631110779,2.982903173
PF3D7_0319900,1.639943684,1.923434697,2.088846054,1.694879597,1.947965676,1.308729695
PF3D7_0320000,0.383960135,0.461468314,0.583549947,0.565695862,0.607001322,0.595103572
PF3D7_0320100,1.24384393,1.365879774,2.436328465,0.618396722,2.743842751,2.411781688
PF3D7_0320200,1.182395136,2.110832308,2.221388369,1.970093933,2.078719065,2.620080675
PF3D7_0320300,0.672801331,0.962619705,1.910303641,0.870726029,1.696526661,2.198671699
PF3D7_0320400,3.133688699,2.949113339,4.080302867,3.61128977,4.525726724,2.054718332
PF3D7_0320500,0.89435153,1.548902133,1.637423055,1.409837379,1.492710956,0.903793952
PF3D7_0320700,0.210592015,0.356800952,1.689616469,0.489184401,1.80991147,1.4085843
PF3D7_0320800,0.413764118,0.444724709,0.628381012,0.506493965,0.624224197,0.577877036
PF3D7_0320900,2.183768808,2.385107058,3.597537967,3.013072592,4.66578551,2.68405146
PF3D7_0321000,2.412691531,2.992541862,2.90248702,1.371315294,2.011287245,2.332541961
PF3D7_0321100,0.374180653,0.925720017,1.352738201,0.943385622,1.378488699,0.989851495
PF3D7_0321300,0.863545005,1.312736662,1.922626358,1.427060842,2.435787736,1.378747826
PF3D7_0321400,0.321938446,0.895781622,1.917567819,0.943114499,1.850466655,1.780691029
PF3D7_0321500,0.239820617,0.800383285,0.734609146,0.714360837,0.60333931,0.55653073
PF3D7_0321600,0.787677939,1.168196533,1.036153555,1.01739841,1.226150854,0.785775167
PF3D7_0321700,0.342792483,1.054327492,1.587632852,1.004113112,1.598099368,0.938059516
PF3D7_0321800,2.249906786,2.445932064,3.353685019,1.349159835,3.775395472,3.211073998
PF3D7_0321900,1.771744222,2.143777783,1.653274142,1.130822521,1.495094275,1.746604525
PF3D7_0322000,1.175071447,1.284096003,2.175225781,0.79598097,2.056842732,2.213796307
PF3D7_0322100,2.34259224,3.044742654,3.439306197,1.291189241,3.459770367,3.388189389
PF3D7_0322300,0.433958615,0.95726511,1.120767829,0.764509545,0.839298185,0.829060456
PF3D7_0322400,1.680441303,2.749174981,3.098462387,1.952065791,3.286675154,2.311297213
PF3D7_0322500,0.785512664,1.21408252,1.143994801,1.018394352,0.936146302,1.130555183
PF3D7_0322700,2.874122434,2.414942709,3.456883408,1.757406223,3.70342531,3.720895592
PF3D7_0322900,1.009805038,1.2523929,1.589119523,1.335138808,1.596709948,1.337743438
PF3D7_0323000,1.709066987,1.498535338,3.370619646,1.583541238,2.351374572,2.850195682
PF3D7_0323100,1.088230232,1.038127658,1.415782249,1.096258378,1.716406055,1.342592561
PF3D7_0323200,0.711914247,1.360867517,1.350993951,0.981735044,1.056220878,1.30601083
PF3D7_0323400,1.101828859,1.965637456,1.41791366,1.273961408,1.395783053,1.294316459
PF3D7_0323500,2.475868477,3.160294672,2.959336031,1.608624614,2.120165932,2.503336756
PF3D7_0323600,1.353731806,2.05867091,1.740412971,1.705298265,1.88027056,1.520327078
PF3D7_0323700,2.699484588,3.192382851,3.16594608,2.564148187,3.899216592,2.911211829
PF3D7_0323800,1.515757324,2.608187201,3.222215866,2.916398879,3.504654396,3.166762936
PF3D7_0401600.1,1.153455662,2.227373121,2.022378542,1.911410961,1.713445504,1.060326551
PF3D7_0401600.2,1.839409789,2.351584131,1.955515401,1.799793535,2.144744373,1.999113099
PF3D7_0401700,0.501665809,0.913342479,1.260288137,1.057653573,1.55078845,1.136264077
PF3D7_0401800,0.733348193,0.908018386,1.334370149,0.929703943,1.199725951,1.086551429
PF3D7_0401900,0.713042898,0.789245785,0.961628557,0.353229982,1.067180067,0.905582804
PF3D7_0402000,0.448064433,0.785193513,3.185127485,0.932369934,3.409979615,2.653945974
PF3D7_0402100,1.398330734,2.61303439,2.231433699,2.168750685,2.325202823,1.627076777
PF3D7_0402200,0.999801525,1.328956083,2.012759118,0.840764582,2.026086655,1.739606775
PF3D7_0402300,1.458511926,2.001585404,2.70937062,1.118372598,2.843449599,2.843404615
PF3D7_0402400,1.773844431,3.97814555,4.114210108,3.720400345,4.363850298,2.483690469
PF3D7_0402900,0.663854249,1.005928228,2.690617187,0.702791835,2.757095707,2.758709484
PF3D7_0403100,0.444958791,0.91940642,0.933111668,0.860493252,0.969838675,0.708805736
PF3D7_0403200,1.31125892,2.161534532,4.595820118,1.623224595,4.620577643,3.997479999
PF3D7_0403300,3.666950019,4.310022667,3.486594326,1.913350627,3.99812029,3.224308299
PF3D7_0403400,2.047530143,2.091933255,1.622763168,1.351319084,2.251257552,1.911649266
PF3D7_0403500,1.153192859,1.388015824,1.414973995,0.899559309,1.329521826,1.540408603
PF3D7_0403600,0.610068059,0.593688571,1.167123236,0.413398867,0.672281503,0.842995763
PF3D7_0403700,3.211953177,3.056084148,4.79277867,1.720058148,5.471380794,4.506916003
PF3D7_0403800,1.802007907,2.471428134,2.233273033,1.780083115,2.357455761,1.999411838
PF3D7_0403900,0.542480286,1.119712373,0.61801406,0.800317991,0.460763561,0.853927517
PF3D7_0404100,0.87218579,1.449480823,1.510558368,1.880366883,1.900493945,1.064341932
PF3D7_0404300,2.867754593,3.215130179,3.431729378,1.64185678,2.651367841,2.5991689
PF3D7_0404400,3.140295045,2.750349952,2.911218119,2.835373523,3.01832717,1.725769428
PF3D7_0404500,1.515786772,1.773188361,1.566332013,0.900295974,1.570890214,1.846107556
PF3D7_0404600,1.375060396,1.952972475,2.929948013,2.114187109,3.290558378,1.680801178
PF3D7_0404700,0.836182336,1.139276576,2.420930207,0.702282361,2.488348921,1.96517022
PF3D7_0404800,1.459914607,1.489228835,2.751866006,0.567171564,2.769089396,2.480170308
PF3D7_0404900,0.697657639,0.858907039,0.577767789,1.118736187,0.513950781,0.856470368
PF3D7_0405000,2.326701659,3.216285736,3.482894474,1.682193856,3.937893323,3.091207931
PF3D7_0405100,0.884839397,1.815915418,1.418095097,1.249316699,1.363799243,1.476501775
PF3D7_0405200,0.656556012,1.04267888,2.074261328,0.661694166,1.722607251,1.676297035
PF3D7_0405300,2.334013801,2.30224353,4.979681911,1.548213393,5.296034823,4.601052121
PF3D7_0405400,2.29676806,2.907612508,2.520163137,2.138713236,2.514762601,2.249019689
PF3D7_0405500,2.133906406,2.694577321,1.623442909,1.501379244,1.935968729,1.816092152
PF3D7_0405600,1.286612172,2.229206347,3.007979895,1.609278942,2.561038847,2.604924023
PF3D7_0405700,0.883743323,1.347512436,1.557744149,1.269518686,1.778576055,0.964671836
PF3D7_0405900,0.62865216,0.885664529,0.834054533,0.825503881,0.936481139,0.740108392
PF3D7_0406000,1.186094979,1.509390295,1.777804479,0.831149469,1.845190173,1.465968848
PF3D7_0406100,0.726077593,0.778076889,0.924793098,0.741412066,0.988611515,0.985932258
PF3D7_0406200,1.164030951,1.308418912,1.997671777,1.054163622,1.97186761,1.615743644
PF3D7_0406400,1.4138924,1.853017308,2.445727963,1.306159807,2.299457889,1.992059609
PF3D7_0406500,1.926917377,1.959766595,3.958043196,1.737581077,4.357318699,3.490908069
PF3D7_0406700,0.174192774,0.78850978,0.628681704,0.680714219,0.588951813,0.573778163
PF3D7_0406800,0.4419162,0.691118085,1.048648827,0.602691272,1.010466684,1.164715399
PF3D7_0406900,1.645492011,1.83000988,1.970605652,1.29952038,1.792647807,1.762282314
PF3D7_0407000,2.242023872,2.934030754,2.514025097,0.945723234,1.724620971,1.979051048
PF3D7_0407100,2.267723713,3.135876841,2.76112428,1.390697743,1.666705509,1.788304327
PF3D7_0407200,1.711873328,1.247463842,2.345371413,1.544408608,1.98585728,1.692345962
PF3D7_0407300,2.06341815,2.200572841,2.605660111,1.510070837,1.820637832,2.26123732
PF3D7_0407500,1.465851894,1.562872828,1.088964554,1.406982071,1.522362401,1.543143173
PF3D7_0407700,0.59741812,1.315070653,1.568062137,1.216661667,1.627349822,0.986915227
PF3D7_0407800,0.470901198,1.042482529,1.282680433,0.86867588,1.182757473,0.782027806
PF3D7_0407900,1.029804264,2.047346329,2.436850049,1.776672218,2.503136474,1.494173457
PF3D7_0408000,1.112518384,1.198511871,1.377603614,0.408371179,0.652053985,0.845789068
PF3D7_0408100,1.546719415,2.070990914,2.992034007,1.010175554,3.201435076,2.873005036
PF3D7_0408200,1.853232211,2.400778319,3.631253841,1.084368535,3.119534388,3.103427585
PF3D7_0408300,1.39162996,2.055531735,2.827800512,1.742251976,3.249331586,2.274566412
PF3D7_0408500,0.27807876,0.875164279,0.703654637,0.790832382,0.54635986,0.686497747
PF3D7_0408600,1.045658833,1.062618489,2.543365861,1.068469474,2.150648421,2.447678472
PF3D7_0409000,2.951273085,3.94592988,1.878053475,1.849597716,3.336054901,4.343122719
PF3D7_0409100,1.504848661,2.109703125,2.564413396,1.18428983,2.276877974,1.725029067
PF3D7_0409200,2.033933213,3.229285305,2.639282724,2.773239487,3.512282615,2.802067637
PF3D7_0409300,2.920168987,3.117190219,2.691761309,2.846752553,2.660970792,1.688874812
PF3D7_0409400,1.456971428,1.976833472,3.222292393,1.622341049,3.539203411,2.327047658
PF3D7_0409500,0.349232569,0.72885762,0.881003081,0.782244725,0.908155588,0.76554861
PF3D7_0409600,0.395750822,0.944686098,1.571700197,0.744611244,1.609958442,1.148178069
PF3D7_0409800,2.389250471,3.63097612,3.647973366,2.535538262,3.81689046,3.752168484
PF3D7_0410000,0.738673677,0.899432769,1.099055105,0.63818853,1.036884265,1.071650401
PF3D7_0410300,1.93183687,2.124198407,2.17283878,0.903168092,1.699259163,1.856067176
PF3D7_0410400,2.337064865,2.877272614,2.031999885,2.021934643,2.661892344,2.909818261
PF3D7_0410600,1.15486458,1.553551625,1.763582128,1.095690181,1.686708452,1.52896395
PF3D7_0410700,0.544782827,1.242835277,2.147352759,0.92366804,1.973556722,1.617072901
PF3D7_0410800,0.461559584,1.115456742,1.695576487,0.926462966,1.623226318,1.146111479
PF3D7_0410900,2.846186772,3.235236257,3.362832262,1.75060799,3.352337369,2.738333239
PF3D7_0411000,0.909712191,1.020114595,1.102581466,0.700924951,1.058671787,1.080839808
PF3D7_0411200,0.975607006,1.254222875,2.381801742,1.289876734,2.656820142,1.738608008
PF3D7_0411400,2.155317036,2.170683452,2.676708316,2.021920049,3.308321015,2.418723446
PF3D7_0411800,0.332894533,1.143060205,0.806574331,0.988750255,0.736920693,0.909177459
PF3D7_0411900,0.282737691,0.913965937,1.568367538,0.903697219,1.523548148,1.21110527
PF3D7_0412000,0.313469538,0.793497819,1.283865991,0.635408542,1.249261371,0.913093553
PF3D7_0412100,0.611709202,0.500024885,1.638593319,0.44063882,1.28646439,1.52964725
PF3D7_0412200,2.223033247,3.412508291,2.396138436,2.141583856,1.654279768,2.561301049
PF3D7_0413500,0.260600529,0.409665682,1.628695461,0.33454012,1.624998434,1.532934125
PF3D7_0413600,0.597135082,0.811718164,1.357797381,0.621469607,1.208756968,0.869596567
PF3D7_0413700,0.454564615,0.388167112,1.427013494,0.441548383,1.599205482,1.240435833
PF3D7_0413900,0.80391317,1.129853758,1.076088662,0.677638733,1.199558851,1.123398632
PF3D7_0414000,0.2618252,0.89173269,1.383697775,0.789632113,1.384993498,1.014237594
PF3D7_0414100,0.967259728,1.209296805,0.693900522,1.162587343,1.07552312,0.988563614
PF3D7_0414300,0.896581641,1.608020275,2.995729695,1.69341761,2.991304387,2.962156588
PF3D7_0414600,0.434787228,0.737721661,1.218026353,0.524069724,1.046462698,0.927024738
PF3D7_0414700,0.375887437,1.066941546,1.451375533,0.83868626,1.320527879,0.95104471
PF3D7_0414900,0.508617819,0.575069146,1.020054984,0.412466612,0.822789968,0.63055247
PF3D7_0415000,2.917836427,2.479941852,3.519669246,1.563527735,2.124871792,2.620926903
PF3D7_0415100,2.85596823,2.719518441,2.825782384,1.955284706,2.146114737,2.297160299
PF3D7_0415200,0.379375192,1.183884869,1.676889234,1.106357478,1.743771895,1.123239846
PF3D7_0415300,0.986415702,0.999696324,2.005132424,1.029137852,2.280744792,1.748735867
PF3D7_0415400,1.332815695,3.474501259,3.187193793,2.529459497,2.380572618,2.299917954
PF3D7_0415500,3.346282142,4.117732339,3.89009869,3.048474677,3.96063949,3.397315649
PF3D7_0415800,1.253943344,1.569128386,0.902248063,0.726711778,1.310394128,1.559435825
PF3D7_0415900,0.912284397,1.075329082,1.534102724,0.724716382,1.283272709,1.382294802
PF3D7_0416000,0.733120125,0.857493439,1.760893815,0.564703084,1.877745756,1.771514828
PF3D7_0416100,0.386673426,0.738153129,0.586315538,0.53652352,0.438456236,0.729822961
PF3D7_0416200,1.190665088,1.313598578,2.384541111,0.805918097,2.299793096,2.231689846
PF3D7_0416300,0.429129531,1.108496958,1.512180441,0.837865024,1.412107652,1.115738681
PF3D7_0416400,0.285052734,0.773893127,1.198790742,0.669094484,1.219486557,1.263487789
PF3D7_0416700,0.690940093,0.866616443,2.591187474,0.675551864,2.695631703,2.802839639
PF3D7_0416800,0.96809558,0.860817674,1.744527152,1.096517761,2.16317307,1.404997057
PF3D7_0416900,1.345466856,1.595731292,1.801253721,1.693814715,2.270918812,1.958197977
PF3D7_0417200,0.254114405,0.439604825,0.582698753,0.298864211,0.635425775,0.724371362
PF3D7_0417300,2.135860677,2.631757855,2.739911791,1.565688943,2.037738358,2.029190753
PF3D7_0417400,2.080007774,2.970967138,2.953376206,1.933394318,3.422753135,3.22208431
PF3D7_0417500.1,0.404431067,0.37085057,0.933585862,0.374203958,0.812847657,0.793122364
PF3D7_0417800,0.528600235,0.871537283,1.003555919,0.682160625,1.115509664,0.888214349
PF3D7_0418000,1.091622352,1.806949118,1.965450836,1.571017827,2.256065856,1.129968691
