# pyDL periodicity scores computed on 2019-07-16 14:12:49
# Calculation time:  4933.564959 seconds
# Input files:  /Users/haase-admin/Desktop/moseley/sickle-scripts/AS16_3D7_ts_filtered.tsv
# Period(s) of oscillation tested:  45.0000, 48.0000, 51.0000
# Number of random curves generated from background:  1000000
# Number of curve permutations:  10000
	period	reg_score	per_score	p_reg	p_reg_norm	p_per	p_per_norm	p_tot	dl_score
PF3D7_0605500	48.0	0.4576942403286536	3.4458734429200883	0.174589	0.3136428880677052	0.0084	1.0499999999999998	0.3293250324710904	35717334303.65019
PF3D7_0605600	48.0	0.16994869598178242	1.5994607343095264	0.999375	1.79534140903873	1e-06	0.000125	0.00022441767612984127	734.6570896934593
PF3D7_0605700	45.0	0.34934662191814164	3.208085304766406	0.617409	1.1091531647411565	0.0061	0.7625000000000001	0.8457292881151319	604916195641.9816
PF3D7_0605800	45.0	0.4154312833140832	4.421129860515623	0.309414	0.5558511737198846	1e-06	0.000125	6.948139671498558e-05	21.80320722100326
PF3D7_0605900	48.0	0.703417260212913	5.969631249400566	0.000242	0.00043474433619749615	1e-06	0.000125	5.434304202468702e-08	6.562361438390626e-08
PF3D7_0606000	48.0	0.3166409769792517	3.2283139926009534	0.772016	1.3868991051811825	0.0001	0.0125	0.017336238814764784	5243671.742969878
PF3D7_0606100	48.0	0.15208054796174633	1.0987728406600918	0.999831	1.7961605967135486	0.0276	3.4499999999999997	6.1967540586617424	237953967731581.84
PF3D7_0606200	48.0	0.16801457025507036	1.1197253084478553	0.999464	1.7955012943524558	0.0482	6.0249999999999995	10.817895298473545	1265984731975376.8
PF3D7_0606300	51.0	0.3377854393595772	2.82243045407219	0.674295	1.2113468271747547	0.0409	5.1125	6.1930106539309335	237523067855879.56
PF3D7_0606400	48.0	0.3829336712810605	2.1998597571206147	0.450643	0.8095640161035051	0.1276	15.95	12.912546056850907	2152961754900381.2
PF3D7_0606500	48.0	0.2681738416505839	2.798047297378053	0.930446	1.6715129282546095	1e-06	0.000125	0.00020893911603182618	592.8881511024096
PF3D7_0606600	48.0	0.231484300715385	2.2296236898020645	0.981683	1.7635583644271347	1e-06	0.000125	0.00022044479555339183	696.3266975104568
PF3D7_0606700	48.0	0.13102118311515648	0.7319313432752853	0.999968	1.7964067123088339	0.1355	16.9375	30.426638689730872	2.816839279768326e+16
PF3D7_0606800	48.0	0.4296576668889557	3.168724255727752	0.257424	0.4624530000053894	0.0044	0.55	0.2543491500029642	16454865556.187044
PF3D7_0606900	45.0	0.25330453596695235	1.5543254236421988	0.957412	1.7199563818492445	0.3267	40.8375	70.23871874376852	3.4652126367628134e+17
PF3D7_0607000	45.0	0.15119295412372444	1.5116015347182916	0.999837	1.7961713754987434	0.1714	21.425	38.482971720060576	5.699095577090708e+16
PF3D7_0607100	45.0	0.2629158444561341	2.7208859038454407	0.941034	1.6905338911953496	0.0097	1.2125	2.0497723430743613	8612264005580.38
PF3D7_0607200	48.0	0.4361862784810196	2.8318077087387965	0.235741	0.42350026677493363	0.0459	5.737500000000001	2.429832780621182	14346025385947.158
